model,sampler,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,fp_per_tp,train_time_sec,tn,fp,fn,tp
ANN,SMOTETomek,12,0.713392391870766,0.125,0.75,0.21428571428571427,0.8103271028037382,0.19191872998957393,7.0,28.342908407001232,1294,525,25,75
ANN,SMOTETomek,13,0.7545596664929651,0.13840155945419103,0.71,0.23164763458401305,0.8298543155579989,0.18530413243952726,6.225352112676056,24.658967268000197,1377,442,29,71
ANN,SMOTETomek,14,0.751303441084463,0.1381957773512476,0.72,0.2318840579710145,0.8200660066006601,0.1707989905154883,6.236111111111111,26.603544976000194,1369,449,28,72
ANN,SMOTETomek,15,0.7393117831074035,0.13768115942028986,0.76,0.2331288343558282,0.8240979097909791,0.1729202546769801,6.2631578947368425,26.834864823000316,1342,476,24,76
ANN,SMOTEENN,1,0.7206878582595102,0.14026402640264027,0.85,0.24079320113314448,0.8241121495327104,0.16346465649707426,6.129411764705883,24.236876439999833,1298,521,15,85
ANN,SMOTEENN,2,0.7191245440333507,0.12984822934232715,0.77,0.2222222222222222,0.8140846619021441,0.16228739631029418,6.701298701298701,24.84552529499888,1303,516,23,77
ANN,SMOTEENN,3,0.7113079729025534,0.11912751677852348,0.71,0.20402298850574713,0.8117564595931831,0.18104639146516235,7.394366197183099,23.469241939001222,1294,525,29,71
ANN,SMOTEENN,4,0.6986444212721585,0.12302839116719243,0.78,0.2125340599455041,0.8045874587458747,0.15770364536491044,7.128205128205129,25.217773297999884,1262,556,22,78
ANN,SMOTEENN,5,0.7028154327424401,0.12460063897763578,0.78,0.21487603305785125,0.822964796479648,0.1835553270992944,7.0256410256410255,24.034474530000807,1270,548,22,78
ANN,SMOTEENN,6,0.6967170401250652,0.11867088607594936,0.75,0.20491803278688525,0.8067976910390324,0.1619950360160106,7.426666666666667,23.89666254599979,1262,557,25,75
ANN,SMOTEENN,7,0.7415320479416363,0.14388489208633093,0.8,0.24390243902439024,0.8496509070918087,0.22909143679483418,5.95,24.916636284999186,1343,476,20,80
ANN,SMOTEENN,8,0.7060969254820219,0.12580645161290321,0.78,0.21666666666666667,0.8273996701484332,0.20488128831399058,6.948717948717949,24.032997143000102,1277,542,22,78
ANN,SMOTEENN,9,0.6892596454640251,0.12762762762762764,0.85,0.22193211488250653,0.8164768976897689,0.14236311250634026,6.8352941176470585,24.27972052699988,1237,581,15,85
ANN,SMOTEENN,10,0.748696558915537,0.14232209737827714,0.76,0.23974763406940064,0.8232260726072607,0.17948975964421565,6.026315789473684,25.14064098900053,1360,458,24,76
ANN,SMOTEENN,11,0.7139134966128192,0.12141652613827993,0.72,0.2077922077922078,0.8053875755909841,0.15438774336100677,7.236111111111111,24.464673353999387,1298,521,28,72
ANN,SMOTEENN,12,0.6920270974465867,0.1251908396946565,0.82,0.21721854304635763,0.8115695437053326,0.19631385068122711,6.987804878048781,25.704445092000242,1246,573,18,82
ANN,SMOTEENN,13,0.7326732673267327,0.1319073083778966,0.74,0.22390317700453857,0.8307888949972511,0.1698575601655364,6.581081081081081,25.418598866999673,1332,487,26,74
ANN,SMOTEENN,14,0.7132429614181439,0.13114754098360656,0.8,0.22535211267605634,0.8270352035203521,0.17524420072885985,6.625,24.447740784000416,1288,530,20,80
ANN,SMOTEENN,15,0.7309697601668405,0.1388888888888889,0.8,0.23668639053254437,0.8294664466446645,0.17433414269961095,6.2,28.39779068700045,1322,496,20,80
XGBoost,No Sampling,1,0.9442417926003127,0.18181818181818182,0.02,0.036036036036036036,0.8406487080813634,0.17263107141105824,4.5,0.20666717299900483,1810,9,98,2
XGBoost,No Sampling,2,0.9484106305367379,0.6,0.03,0.05714285714285714,0.8376195711929632,0.19632365563394402,0.6666666666666666,0.1536172180003632,1817,2,97,3
XGBoost,No Sampling,3,0.9437206878582595,0.1,0.01,0.01818181818181818,0.8398927982407918,0.18193801310233682,9.0,0.1510674660003133,1810,9,99,1
XGBoost,No Sampling,4,0.9478623566214807,0.5,0.02,0.038461538461538464,0.852079207920792,0.2043105370082707,1.0,0.1479023200008669,1816,2,98,2
XGBoost,No Sampling,5,0.9473409801876955,0.3333333333333333,0.01,0.019417475728155338,0.8455445544554456,0.19118575029572785,2.0,0.17406082299930858,1816,2,99,1
XGBoost,No Sampling,6,0.9463262115685253,0.3333333333333333,0.03,0.05504587155963303,0.8257751511819681,0.18728061593671372,2.0,0.1440776140007074,1813,6,97,3
XGBoost,No Sampling,7,0.945284002084419,0.0,0.0,0.0,0.8596509070918087,0.20620078565604874,inf,0.14867662500000733,1814,5,100,0
XGBoost,No Sampling,8,0.9473684210526315,0.4,0.02,0.0380952380952381,0.8440461792193513,0.19828245735703187,1.5,0.14676559999861638,1816,3,98,2
XGBoost,No Sampling,9,0.9473409801876955,0.0,0.0,0.0,0.8238118811881188,0.15028193845041005,inf,0.14818020299935597,1817,1,100,0
XGBoost,No Sampling,10,0.9483837330552659,1.0,0.01,0.019801980198019802,0.8589686468646864,0.2128428949829997,0.0,0.14987541899972712,1818,0,99,1
XGBoost,No Sampling,11,0.9463262115685253,0.2,0.01,0.01904761904761905,0.8573996701484332,0.20147492023848876,4.0,0.17569790400011698,1815,4,99,1
XGBoost,No Sampling,12,0.9484106305367379,1.0,0.01,0.019801980198019802,0.829326553051127,0.21489725086196304,0.0,0.14945993100081978,1819,0,99,1
XGBoost,No Sampling,13,0.9463262115685253,0.2,0.01,0.01904761904761905,0.8474683892248489,0.1860131899273267,4.0,0.14625270400028967,1815,4,99,1
XGBoost,No Sampling,14,0.9473409801876955,0.3333333333333333,0.01,0.019417475728155338,0.8443784378437844,0.18400214277416999,2.0,0.16382919699935883,1816,2,99,1
XGBoost,No Sampling,15,0.9447340980187695,0.125,0.01,0.018518518518518517,0.8527997799779978,0.19090917102981567,7.0,0.14505053700122517,1811,7,99,1
XGBoost,Cost Sensitive,1,0.7920792079207921,0.16404494382022472,0.73,0.26788990825688075,0.8438372732270477,0.18526753893256398,5.095890410958904,0.181737372000498,1447,372,27,73
XGBoost,Cost Sensitive,2,0.801980198019802,0.16824644549763032,0.71,0.2720306513409962,0.838521165475536,0.19253888045996959,4.943661971830986,0.16341303500121285,1468,351,29,71
XGBoost,Cost Sensitive,3,0.8030224075039083,0.16262135922330098,0.67,0.26171875,0.8391891148982957,0.1930268983840887,5.149253731343284,0.15413272099976894,1474,345,33,67
XGBoost,Cost Sensitive,4,0.781021897810219,0.15517241379310345,0.72,0.2553191489361702,0.8485368536853684,0.20781350588321656,5.444444444444445,0.1550258390016097,1426,392,28,72
XGBoost,Cost Sensitive,5,0.7914494264859229,0.16367713004484305,0.73,0.2673992673992674,0.840995599559956,0.18176481120056898,5.109589041095891,0.1577439949996915,1445,373,27,73
XGBoost,Cost Sensitive,6,0.7978113600833767,0.15876777251184834,0.67,0.2567049808429119,0.8407998900494776,0.20190317211265216,5.298507462686567,0.20111233400166384,1464,355,33,67
XGBoost,Cost Sensitive,7,0.8056279312141741,0.17266187050359713,0.72,0.27852998065764023,0.8595794392523364,0.22221082664674946,4.791666666666667,0.1631644970002526,1474,345,28,72
XGBoost,Cost Sensitive,8,0.7988535695674831,0.16898148148148148,0.73,0.2744360902255639,0.8405662451896646,0.18290421618438546,4.917808219178082,0.15084904100149288,1460,359,27,73
XGBoost,Cost Sensitive,9,0.7888425443169969,0.15883668903803133,0.71,0.2595978062157221,0.8295654565456545,0.15625107746225703,5.295774647887324,0.15398618200015335,1442,376,29,71
XGBoost,Cost Sensitive,10,0.8086548488008342,0.171990171990172,0.7,0.27613412228796846,0.8616804180418042,0.21511041799068123,4.814285714285714,0.15290944699881948,1481,337,30,70
XGBoost,Cost Sensitive,11,0.8004168837936425,0.17471264367816092,0.76,0.2841121495327103,0.8586256184716878,0.19668764973905278,4.723684210526316,0.20202106800024922,1460,359,24,76
XGBoost,Cost Sensitive,12,0.7884314747264201,0.15227272727272728,0.67,0.24814814814814815,0.8246371632765256,0.23027574016206903,5.567164179104478,0.17201399199984735,1446,373,33,67
XGBoost,Cost Sensitive,13,0.8066701406982804,0.16209476309226933,0.65,0.25948103792415167,0.8484304562946674,0.176393086358884,5.1692307692307695,0.15443534199948772,1483,336,35,65
XGBoost,Cost Sensitive,14,0.7982273201251303,0.16393442622950818,0.7,0.2656546489563567,0.842981298129813,0.17953918367752028,5.1,0.1616892870006268,1461,357,30,70
XGBoost,Cost Sensitive,15,0.7846715328467153,0.15904139433551198,0.73,0.26118067978533094,0.8566226622662266,0.19226467924746296,5.287671232876712,0.15570620200014673,1432,386,27,73
XGBoost,RandomOverSampler,1,0.7858259510161543,0.16844349680170576,0.79,0.27768014059753954,0.8572072567344695,0.19538127155646373,4.936708860759493,0.2760142070001166,1429,390,21,79
XGBoost,RandomOverSampler,2,0.7905158936946326,0.1583710407239819,0.7,0.25830258302583026,0.8331006047278725,0.18210615192304913,5.314285714285714,0.22697356400021818,1447,372,30,70
XGBoost,RandomOverSampler,3,0.7998957790515894,0.1619047619047619,0.68,0.26153846153846155,0.843521165475536,0.2024217386748868,5.176470588235294,0.2276522419997491,1467,352,32,68
XGBoost,RandomOverSampler,4,0.7930135557872784,0.16326530612244897,0.72,0.266173752310536,0.8528932893289329,0.21712974654282977,5.125,0.22442819199932273,1449,369,28,72
XGBoost,RandomOverSampler,5,0.7909280500521376,0.16481069042316257,0.74,0.26958105646630237,0.8436523652365236,0.20969208551150756,5.0675675675675675,0.2710373850004544,1443,375,26,74
XGBoost,RandomOverSampler,6,0.7868681605002605,0.15124153498871332,0.67,0.24677716390423574,0.8395629466739968,0.20689803398318274,5.611940298507463,0.23251516900018032,1443,376,33,67
XGBoost,RandomOverSampler,7,0.7926003126628453,0.16136363636363638,0.71,0.26296296296296295,0.8590351841671248,0.21819555908761276,5.197183098591549,0.22728733900112275,1450,369,29,71
XGBoost,RandomOverSampler,8,0.7936425221469515,0.1681614349775785,0.75,0.27472527472527475,0.846844420010995,0.20486396230967174,4.946666666666666,0.24196953600039706,1448,371,25,75
XGBoost,RandomOverSampler,9,0.7935349322210636,0.16666666666666666,0.74,0.27205882352941174,0.8301650165016502,0.15656411107668136,5.0,0.2620461549995525,1448,370,26,74
XGBoost,RandomOverSampler,10,0.8034410844629822,0.16626506024096385,0.69,0.26796116504854367,0.8576155115511552,0.21294886231273216,5.0144927536231885,0.2293203530007304,1472,346,31,69
XGBoost,RandomOverSampler,11,0.7941636268890047,0.16853932584269662,0.75,0.27522935779816515,0.8648158328752061,0.21571313853655266,4.933333333333334,0.2262640860008105,1449,370,25,75
XGBoost,RandomOverSampler,12,0.7926003126628453,0.16136363636363638,0.71,0.26296296296296295,0.8356047278724574,0.2552157155209246,5.197183098591549,0.9168531820014323,1450,369,29,71
XGBoost,RandomOverSampler,13,0.8103178738926524,0.17804878048780487,0.73,0.28627450980392155,0.8527240241891149,0.18746365484648173,4.616438356164384,1.0290576330007752,1482,337,27,73
XGBoost,RandomOverSampler,14,0.7940563086548488,0.16400911161731208,0.72,0.26716141001855287,0.846023102310231,0.1782030864279322,5.097222222222222,0.4959246240014181,1451,367,28,72
XGBoost,RandomOverSampler,15,0.781021897810219,0.15517241379310345,0.72,0.2553191489361702,0.8560121012101211,0.1905279802457877,5.444444444444445,0.23236608700062789,1426,392,28,72
XGBoost,SMOTE,1,0.9437206878582595,0.1,0.01,0.01818181818181818,0.8374986256184715,0.17361120839382604,9.0,0.2652700950002327,1810,9,99,1
XGBoost,SMOTE,2,0.9494528400208442,0.8,0.04,0.0761904761904762,0.8301704233095106,0.20419119009569772,0.25,0.27840997699968284,1818,1,96,4
XGBoost,SMOTE,3,0.9442417926003127,0.26666666666666666,0.04,0.06956521739130435,0.8322237493128093,0.1740189345541376,2.75,0.257463080000889,1808,11,96,4
XGBoost,SMOTE,4,0.9462982273201251,0.3333333333333333,0.03,0.05504587155963303,0.8411276127612761,0.18910007971109088,2.0,0.2533955170001718,1812,6,97,3
XGBoost,SMOTE,5,0.9447340980187695,0.125,0.01,0.018518518518518517,0.8328382838283828,0.18118444367108863,7.0,0.26780245100053435,1811,7,99,1
XGBoost,SMOTE,6,0.945284002084419,0.14285714285714285,0.01,0.018691588785046728,0.8284029686641011,0.17545608021116,6.0,0.2867123530013487,1813,6,99,1
XGBoost,SMOTE,7,0.9463262115685253,0.0,0.0,0.0,0.8479686641011545,0.1909602317042727,inf,0.25146075199882034,1816,3,100,0
XGBoost,SMOTE,8,0.9447628973423658,0.2,0.02,0.03636363636363636,0.8340241891148983,0.18017714148298494,4.0,0.2568900490005035,1811,8,98,2
XGBoost,SMOTE,9,0.9452554744525548,0.14285714285714285,0.01,0.018691588785046728,0.8272827282728272,0.1528219979636329,6.0,0.2855336980010179,1812,6,99,1
XGBoost,SMOTE,10,0.9457768508863399,0.0,0.0,0.0,0.8526760176017602,0.19858275583708052,inf,0.2537227829998301,1814,4,100,0
XGBoost,SMOTE,11,0.9473684210526315,0.3333333333333333,0.01,0.019417475728155338,0.8414403518416712,0.1858283530094304,2.0,0.25982562599892844,1817,2,99,1
XGBoost,SMOTE,12,0.9473684210526315,0.3333333333333333,0.01,0.019417475728155338,0.8173694337548103,0.18362127950855905,2.0,0.2600242349999462,1817,2,99,1
XGBoost,SMOTE,13,0.9437206878582595,0.1,0.01,0.01818181818181818,0.8464128642111051,0.18238435726672098,9.0,0.28019112099900667,1810,9,99,1
XGBoost,SMOTE,14,0.9468196037539103,0.3333333333333333,0.02,0.03773584905660377,0.842189218921892,0.18928790478199706,2.0,0.2642777250002837,1814,4,98,2
XGBoost,SMOTE,15,0.9452554744525548,0.3333333333333333,0.05,0.08695652173913043,0.8440869086908691,0.19168476343611732,2.0,0.2593905439989612,1808,10,95,5
XGBoost,ADASYN,1,0.9468473163105784,0.3333333333333333,0.02,0.03773584905660377,0.8352556349642661,0.16991977058357505,2.0,0.287618307998855,1815,4,98,2
XGBoost,ADASYN,2,0.9484106305367379,1.0,0.01,0.019801980198019802,0.8304123144584937,0.200149169000739,0.0,0.2523853559996496,1819,0,99,1
XGBoost,ADASYN,3,0.9447628973423658,0.2,0.02,0.03636363636363636,0.8333562396921386,0.17206672398077766,4.0,0.2562790079991828,1811,8,98,2
XGBoost,ADASYN,4,0.9452554744525548,0.2222222222222222,0.02,0.03669724770642202,0.8542409240924093,0.20871796345243526,3.5,0.28303023599983135,1811,7,98,2
XGBoost,ADASYN,5,0.9478623566214807,0.5,0.02,0.038461538461538464,0.8292189218921892,0.181902966639445,1.0,0.25930630099901464,1816,2,98,2
XGBoost,ADASYN,6,0.9458051068264721,0.25,0.02,0.037037037037037035,0.8288372732270479,0.1781493486494786,3.0,0.25077250999856915,1813,6,98,2
XGBoost,ADASYN,7,0.9468473163105784,0.0,0.0,0.0,0.845153930731171,0.17305304134084,inf,0.2981871020001563,1817,2,100,0
XGBoost,ADASYN,8,0.945284002084419,0.2222222222222222,0.02,0.03669724770642202,0.8312094557449148,0.18145784393020836,3.5,0.27332978599952185,1812,7,98,2
XGBoost,ADASYN,9,0.9457768508863399,0.16666666666666666,0.01,0.018867924528301886,0.8225357535753575,0.1495546061434766,5.0,0.2633525950004696,1813,5,99,1
XGBoost,ADASYN,10,0.9462982273201251,0.0,0.0,0.0,0.8566144114411441,0.20682227673309747,inf,0.2912695029990573,1815,3,100,0
XGBoost,ADASYN,11,0.9468473163105784,0.25,0.01,0.019230769230769232,0.8447333699835075,0.2015585014400353,3.0,0.2595842389982863,1816,3,99,1
XGBoost,ADASYN,12,0.9478895257946848,0.5,0.02,0.038461538461538464,0.8214980758658605,0.20657096978576436,1.0,0.25271579299987934,1817,2,98,2
XGBoost,ADASYN,13,0.9447628973423658,0.0,0.0,0.0,0.8415090709180869,0.17634272512931784,inf,0.2522810609989392,1813,6,100,0
XGBoost,ADASYN,14,0.9478623566214807,0.5,0.02,0.038461538461538464,0.8442024202420242,0.19933618931946587,1.0,0.3362536309996358,1816,2,98,2
XGBoost,ADASYN,15,0.9478623566214807,0.5,0.03,0.05660377358490566,0.8461551155115512,0.19717425272060363,1.0,1.3283396320002794,1815,3,97,3
XGBoost,BorderlineSMOTE,1,0.9442417926003127,0.18181818181818182,0.02,0.036036036036036036,0.8363551401869158,0.18002137673916613,4.5,0.7105801779998728,1810,9,98,2
XGBoost,BorderlineSMOTE,2,0.9478895257946848,0.5,0.04,0.07407407407407407,0.8337877954920285,0.2147259346490954,1.0,0.2530897249998816,1815,4,96,4
XGBoost,BorderlineSMOTE,3,0.9442417926003127,0.26666666666666666,0.04,0.06956521739130435,0.8319406267179769,0.1676966738793622,2.75,0.2548116870002559,1808,11,96,4
XGBoost,BorderlineSMOTE,4,0.9426485922836287,0.14285714285714285,0.02,0.03508771929824561,0.8396149614961497,0.18536149890765508,6.0,0.25039097599983506,1806,12,98,2
XGBoost,BorderlineSMOTE,5,0.9457768508863399,0.25,0.02,0.037037037037037035,0.8387293729372937,0.18831249908721198,3.0,0.25408142500054964,1812,6,98,2
XGBoost,BorderlineSMOTE,6,0.9458051068264721,0.3333333333333333,0.04,0.07142857142857142,0.8268581638262783,0.18901834489438119,2.0,0.26621968899962667,1811,8,96,4
XGBoost,BorderlineSMOTE,7,0.9468473163105784,0.25,0.01,0.019230769230769232,0.8452693787795491,0.18222983917546698,3.0,0.25229816299906815,1816,3,99,1
XGBoost,BorderlineSMOTE,8,0.9468473163105784,0.4166666666666667,0.05,0.08928571428571429,0.8289884551951623,0.18840170272924756,1.4,0.25016156600031536,1812,7,95,5
XGBoost,BorderlineSMOTE,9,0.9436913451511991,0.16666666666666666,0.02,0.03571428571428571,0.8168866886688669,0.14555462666430577,5.0,0.2490482430002885,1808,10,98,2
XGBoost,BorderlineSMOTE,10,0.9462982273201251,0.0,0.0,0.0,0.857417491749175,0.20550501571075058,inf,0.26125267499992333,1815,3,100,0
XGBoost,BorderlineSMOTE,11,0.9458051068264721,0.25,0.02,0.037037037037037035,0.8466959868059374,0.19727305024671668,3.0,0.2540489160001016,1813,6,98,2
XGBoost,BorderlineSMOTE,12,0.9478895257946848,0.5,0.02,0.038461538461538464,0.8231748213304013,0.193953020078812,1.0,0.2519468299997243,1817,2,98,2
XGBoost,BorderlineSMOTE,13,0.9437206878582595,0.21428571428571427,0.03,0.05263157894736842,0.8395134689389774,0.1783441514379394,3.6666666666666665,0.2541713720002008,1808,11,97,3
XGBoost,BorderlineSMOTE,14,0.9457768508863399,0.3333333333333333,0.04,0.07142857142857142,0.8466281628162817,0.19788122103662423,2.0,0.2572613560005266,1810,8,96,4
XGBoost,BorderlineSMOTE,15,0.9436913451511991,0.21428571428571427,0.03,0.05263157894736842,0.8412266226622662,0.19258405215268523,3.6666666666666665,0.2477813139994396,1807,11,97,3
XGBoost,RandomUnderSampler,1,0.6956748306409588,0.12654320987654322,0.82,0.2192513368983957,0.829582188015393,0.16451714276854384,6.902439024390244,0.053562606999548734,1253,566,18,82
XGBoost,RandomUnderSampler,2,0.7081813444502345,0.13722397476340695,0.87,0.23705722070844687,0.8211379879054425,0.1987022737888968,6.287356321839081,0.0516773050003394,1272,547,13,87
XGBoost,RandomUnderSampler,3,0.7222511724856696,0.1361344537815126,0.81,0.23309352517985613,0.8325151181968113,0.18299157022654705,6.345679012345679,0.06283400900065317,1305,514,19,81
XGBoost,RandomUnderSampler,4,0.6882168925964547,0.12612612612612611,0.84,0.2193211488250653,0.8345214521452144,0.1948028469672672,6.928571428571429,0.07577884800048196,1236,582,16,84
XGBoost,RandomUnderSampler,5,0.6970802919708029,0.13169984686064318,0.86,0.22841965471447542,0.8252035203520353,0.14809354022806695,6.593023255813954,0.05193746300028579,1251,567,14,86
XGBoost,RandomUnderSampler,6,0.6993225638353309,0.12082670906200318,0.76,0.2085048010973937,0.7995986805937327,0.15951560316407765,7.276315789473684,0.05637449699861463,1266,553,24,76
XGBoost,RandomUnderSampler,7,0.7186034392912976,0.14285714285714285,0.88,0.24581005586592178,0.8498653106102253,0.2033916969605081,6.0,0.05703337399972952,1291,528,12,88
XGBoost,RandomUnderSampler,8,0.6972381448671183,0.13282442748091602,0.87,0.2304635761589404,0.8154645409565695,0.14720793681946973,6.528735632183908,0.05292038800143928,1251,568,13,87
XGBoost,RandomUnderSampler,9,0.7142857142857143,0.12790697674418605,0.77,0.21937321937321938,0.8083333333333333,0.15188109344579911,6.818181818181818,0.05271497600006114,1293,525,23,77
XGBoost,RandomUnderSampler,10,0.7257559958289885,0.14261744966442952,0.85,0.2442528735632184,0.8424119911991199,0.17506343426062498,6.011764705882353,0.05593009899894241,1307,511,15,85
XGBoost,RandomUnderSampler,11,0.706618030224075,0.13657770800627944,0.87,0.23609226594301222,0.8266575041231445,0.14821348835751996,6.32183908045977,0.05338674799895671,1269,550,13,87
XGBoost,RandomUnderSampler,12,0.7128712871287128,0.13452188006482982,0.83,0.2315202231520223,0.8180978559648159,0.15505267166082312,6.433734939759036,0.05428615900018485,1285,534,17,83
XGBoost,RandomUnderSampler,13,0.7191245440333507,0.12859560067681894,0.76,0.2199710564399421,0.8234002199010446,0.16446954029448918,6.776315789473684,0.060160315999382874,1304,515,24,76
XGBoost,RandomUnderSampler,14,0.7059436913451512,0.13291139240506328,0.84,0.22950819672131148,0.8065071507150715,0.13425345597007973,6.523809523809524,0.054745172999901115,1270,548,16,84
XGBoost,RandomUnderSampler,15,0.6871741397288843,0.12574850299401197,0.84,0.21875,0.8258580858085809,0.17835824457824292,6.9523809523809526,0.0811321199998929,1234,584,16,84
XGBoost,NearMiss,1,0.24908806670140698,0.04665314401622718,0.69,0.08739708676377454,0.4280098955470038,0.04399207757657871,20.434782608695652,0.05253214199910872,409,1410,31,69
XGBoost,NearMiss,2,0.22042730588848358,0.045572916666666664,0.7,0.08557457212713937,0.40392523364485977,0.0424157110361919,20.942857142857143,0.05214123999940057,353,1466,30,70
XGBoost,NearMiss,3,0.19332985930171964,0.04177215189873418,0.66,0.07857142857142857,0.36983232545354594,0.04051846435109439,22.939393939393938,0.056161160000556265,305,1514,34,66
XGBoost,NearMiss,4,0.22992700729927007,0.04554455445544554,0.69,0.08544891640866874,0.43863311331133115,0.05404388575030751,20.956521739130434,0.06093406200125173,372,1446,31,69
XGBoost,NearMiss,5,0.2507820646506778,0.04677966101694915,0.69,0.08761904761904762,0.4198157315731573,0.04272300438461091,20.3768115942029,0.0521989909993863,412,1406,31,69
XGBoost,NearMiss,6,0.2522146951537259,0.043121149897330596,0.63,0.08071748878923767,0.4082820230896097,0.04414892065983683,22.19047619047619,0.09091760400042403,421,1398,37,63
XGBoost,NearMiss,7,0.2610734757686295,0.04426002766251729,0.64,0.08279430789133248,0.3773117097306212,0.040255088868519105,21.59375,0.056135713999537984,437,1382,36,64
XGBoost,NearMiss,8,0.2037519541427827,0.046954314720812185,0.74,0.0883054892601432,0.4147498625618472,0.04788059229380659,20.2972972972973,0.05270548600128677,317,1502,26,74
XGBoost,NearMiss,9,0.22419186652763295,0.04758800521512386,0.73,0.08935128518971848,0.450038503850385,0.047647881528983194,20.013698630136986,0.05121327999950154,357,1461,27,73
XGBoost,NearMiss,10,0.19343065693430658,0.04295641187618446,0.68,0.08080808080808081,0.3936166116611661,0.04250930135348932,22.279411764705884,0.05223297300108243,303,1515,32,68
XGBoost,NearMiss,11,0.22303282959874934,0.043934426229508196,0.67,0.08246153846153846,0.42715777899945023,0.05116196285795502,21.761194029850746,0.05851510100001178,361,1458,33,67
XGBoost,NearMiss,12,0.24387701928087546,0.047555257870060284,0.71,0.08913998744507219,0.38560472787245736,0.03901073339984517,20.028169014084508,0.07689075899907039,397,1422,29,71
XGBoost,NearMiss,13,0.17926003126628454,0.04782342121397915,0.78,0.09012131715771231,0.4103106102253986,0.043816151682045404,19.91025641025641,0.054456461999507155,266,1553,22,78
XGBoost,NearMiss,14,0.2497393117831074,0.04548540393754243,0.67,0.08518753973299428,0.4236468646864686,0.04482962636229101,20.98507462686567,0.05444538399933663,412,1406,33,67
XGBoost,NearMiss,15,0.22523461939520334,0.04467805519053877,0.68,0.08384710234278668,0.39376787678767877,0.0415818564857422,21.38235294117647,0.0525817299985647,364,1454,32,68
XGBoost,TomekLinks,1,0.9421573736321001,0.07692307692307693,0.01,0.017699115044247787,0.8445794392523365,0.1833279089677237,12.0,0.14588642299895582,1807,12,99,1
XGBoost,TomekLinks,2,0.9473684210526315,0.42857142857142855,0.03,0.056074766355140186,0.8379054425508522,0.1987686216097455,1.3333333333333333,0.14002227399942058,1815,4,97,3
XGBoost,TomekLinks,3,0.9431995831162063,0.2,0.03,0.05217391304347826,0.8356377130291369,0.17276049857248124,4.0,0.6655059050008276,1807,12,97,3
XGBoost,TomekLinks,4,0.948905109489051,0.6666666666666666,0.04,0.07547169811320754,0.8507535753575357,0.2210802041991357,0.5,0.42865539400008856,1816,2,96,4
XGBoost,TomekLinks,5,0.9473409801876955,0.42857142857142855,0.03,0.056074766355140186,0.8456160616061607,0.20803977209734298,1.3333333333333333,0.1735234469997522,1814,4,97,3
XGBoost,TomekLinks,6,0.9447628973423658,0.25,0.03,0.05357142857142857,0.8282270478284772,0.21495968653489975,3.0,0.1466141670007346,1810,9,97,3
XGBoost,TomekLinks,7,0.9463262115685253,0.2,0.01,0.01904761904761905,0.8637245739417263,0.2265840663559814,4.0,0.18113537799945334,1815,4,99,1
XGBoost,TomekLinks,8,0.9463262115685253,0.3333333333333333,0.03,0.05504587155963303,0.8460142935678945,0.20502820391592583,2.0,0.14844046800135402,1813,6,97,3
XGBoost,TomekLinks,9,0.9436913451511991,0.1,0.01,0.01818181818181818,0.8241969196919692,0.15280791389844595,9.0,0.14387815300142393,1809,9,99,1
XGBoost,TomekLinks,10,0.9478623566214807,0.5,0.01,0.0196078431372549,0.8570269526952695,0.21793257448145614,1.0,0.15105074100029015,1817,1,99,1
XGBoost,TomekLinks,11,0.9463262115685253,0.2,0.01,0.01904761904761905,0.8647993402968664,0.21754054671733536,4.0,0.14316344100006972,1815,4,99,1
XGBoost,TomekLinks,12,0.9468473163105784,0.375,0.03,0.05555555555555555,0.8292221000549752,0.20231802346897088,1.6666666666666667,0.14990267600114748,1814,5,97,3
XGBoost,TomekLinks,13,0.945284002084419,0.14285714285714285,0.01,0.018691588785046728,0.8512286970863111,0.1869629597181957,6.0,0.15131776300040656,1813,6,99,1
XGBoost,TomekLinks,14,0.948905109489051,0.75,0.03,0.057692307692307696,0.8463696369636964,0.19917764594974818,0.3333333333333333,0.15302260600037698,1817,1,97,3
XGBoost,TomekLinks,15,0.9452554744525548,0.2222222222222222,0.02,0.03669724770642202,0.8491419141914192,0.18955951338367186,3.5,0.15508087499983958,1811,7,98,2
XGBoost,ClusterCentroids,1,0.09431995831162064,0.0544069640914037,1.0,0.10319917440660474,0.7937822979659153,0.13306879275048988,17.38,0.06176799399872834,81,1738,0,100
XGBoost,ClusterCentroids,2,0.24491922876498176,0.0645577792123951,1.0,0.1212856276531231,0.8202666300164926,0.1736957086278147,14.49,0.06708990399965842,370,1449,0,100
XGBoost,ClusterCentroids,3,0.11829077644606566,0.0553072625698324,0.99,0.10476190476190476,0.8073446948873007,0.1824425848108994,17.08080808080808,0.06475839599988831,128,1691,1,99
XGBoost,ClusterCentroids,4,0.10531803962460896,0.054575523704520394,0.99,0.10344827586206896,0.7777695269526953,0.14547578036258768,17.32323232323232,0.06820298200000252,103,1715,1,99
XGBoost,ClusterCentroids,5,0.09906152241918666,0.05470459518599562,1.0,0.1037344398340249,0.7701347634763477,0.1430121021108747,17.28,0.07630091499959235,90,1728,0,100
XGBoost,ClusterCentroids,6,0.22824387701928087,0.06325110689437065,1.0,0.1189767995240928,0.8256487080813634,0.15772434220348774,14.81,0.0648603669997101,338,1481,0,100
